Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,Fraction,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,Fraction,ml,mAU
98.207191,3411.110596,196.435043,61.79224,,,,,,,,,98.214676,6.296477
98.215218,3410.998291,196.451111,61.8055,,,,,,,,,98.222702,6.296477
98.223251,3411.495117,196.467163,61.819008,,,,,,,,,98.230728,6.296477
98.231277,3411.557129,196.483215,61.832764,,,,,,,,,98.238762,6.296477
98.239304,3411.628174,196.499283,61.84687,,,,,,,,,98.246788,6.296477
98.247337,3412.022949,196.515335,61.861172,,,,,,,,,98.254814,6.296477
98.255363,3412.63208,196.531403,61.875824,,,,,,,,,98.262848,6.296477
98.26339,3411.757324,196.547455,61.890217,,,,,,,,,98.270874,6.296477
98.271423,3411.04541,196.563522,61.904655,,,,,,,,,98.2789,6.296477
98.279449,3411.211182,196.579575,61.919041,,,,,,,,,98.286934,6.296477
98.287476,3410.898438,196.595627,61.933224,,,,,,,,,98.29496,6.296477
98.295509,3409.969727,196.611694,61.947456,,,,,,,,,98.302986,6.296477
98.303535,3410.894043,196.627747,61.961472,,,,,,,,,98.31102,6.296477
98.311562,3411.469971,196.643814,61.97538,,,,,,,,,98.319046,6.296477
98.319595,3411.496826,196.659866,61.989277,,,,,,,,,98.327072,6.296477
98.327621,3411.555908,196.675919,62.003265,,,,,,,,,98.335106,6.296477
98.335648,3411.551514,196.691986,62.017593,,,,,,,,,98.343132,6.296477
98.343681,3411.328613,196.708038,62.031933,,,,,,,,,98.351158,6.296477
98.351707,3411.259766,196.724106,62.04591,,,,,,,,,98.359192,6.296477
98.359734,3410.628418,196.740158,62.059776,,,,,,,,,98.367218,6.296477
98.367767,3410.652344,196.75621,62.073608,,,,,,,,,98.375244,6.296477
98.375793,3410.454102,196.772278,62.087044,,,,,,,,,98.383278,6.296477
98.38382,3409.628662,196.78833,62.100121,,,,,,,,,98.391304,6.296477
98.391853,3408.773926,196.804398,62.11301,,,,,,,,,98.39933,6.296477
98.399879,3408.907227,196.82045,62.125824,,,,,,,,,98.407364,6.296477
98.407906,3408.540771,196.836502,62.138706,,,,,,,,,98.41539,6.296477
98.415939,3408.797363,196.85257,62.151314,,,,,,,,,98.423416,6.296477
98.423965,3410.044434,196.868622,62.163799,,,,,,,,,98.43145,6.296477
98.431992,3411.1604,196.884689,62.17627,,,,,,,,,98.439476,6.296477
98.440025,3411.638184,196.900742,62.188972,,,,,,,,,98.447502,6.296477
98.448051,3412.746582,196.916794,62.201164,,,,,,,,,98.455536,6.296477
98.456078,3412.764648,196.932861,62.213711,,,,,,,,,98.463562,6.296477
98.464111,3413.081787,196.948914,62.22646,,,,,,,,,98.471588,6.296477
98.472137,3412.80542,196.964981,62.239449,,,,,,,,,98.479622,6.296477
98.480164,3412.922607,196.981033,62.252567,,,,,,,,,98.487648,6.296477
98.488197,3412.490967,196.997086,62.265644,,,,,,,,,98.495674,6.296477
98.496223,3412.247803,197.013153,62.2789,,,,,,,,,98.503708,6.296477
98.50425,3411.793701,197.029205,62.29213,,,,,,,,,98.511734,6.296477
98.512283,3411.538574,197.045273,62.304531,,,,,,,,,98.51976,6.298517
98.520309,3411.476807,197.061325,62.31694,,,,,,,,,98.527794,6.300557
98.528336,3411.345703,197.077377,62.329304,,,,,,,,,98.53582,6.302597
98.536369,3410.898438,197.093445,62.341679,,,,,,,,,98.543846,6.304637
98.544395,3410.786865,197.109497,62.353992,,,,,,,,,98.55188,6.306677
98.552422,3410.239746,197.125565,62.366508,,,,,,,,,98.559906,6.308717
98.560455,3410.258545,197.141617,62.379055,,,,,,,,,98.567932,6.310758
98.568481,3411.075928,197.157669,62.391758,,,,,,,,,98.575966,6.312798
98.576508,3411.108154,197.173737,62.404793,,,,,,,,,98.583992,6.314838
98.584541,3411.331543,197.189789,62.418247,,,,,,,,,98.592018,6.316878
98.592567,3411.716309,197.205856,62.432186,,,,,,,,,98.600052,6.316878
98.600594,3411.469482,197.221909,62.446259,,,,,,,,,98.608078,6.316878
98.608627,3410.559326,197.237961,62.460232,,,,,,,,,98.616104,6.316878
98.616653,3410.998291,197.254028,62.474068,,,,,,,,,98.624138,6.316878
98.62468,3411.182129,197.270081,62.488045,,,,,,,,,98.632164,6.316878
98.632713,3411.055664,197.286148,62.502392,,,,,,,,,98.64019,6.316878
98.640739,3411.470459,197.3022,62.517014,,,,,,,,,98.648224,6.316878
98.648766,3411.518799,197.318268,62.53149,,,,,,,,,98.65625,6.316878
98.656799,3411.861816,197.33432,62.545849,,,,,,,,,98.664276,6.316878
98.664825,3411.37085,197.350372,62.560436,,,,,,,,,98.67231,6.316878
98.672859,3411.345459,197.36644,62.574707,,,,,,,,,98.680336,6.316878
98.680885,3411.370117,197.382492,62.588829,,,,,,,,,98.688362,6.316878
98.688911,3411.78833,197.39856,62.602612,,,,,,,,,98.696396,6.316878
98.696945,3411.593018,197.414612,62.61652,,,,,,,,,98.704422,6.316878
98.704971,3411.338623,197.430664,62.630615,,,,,,,,,98.712448,6.316878
98.712997,3412.205566,197.446732,62.64418,,,,,,,,,98.720482,6.316878
98.721031,3412.469238,197.462784,62.658001,,,,,,,,,98.728508,6.316878
98.729057,3411.234375,197.478851,62.671791,,,,,,,,,98.736534,6.316878
98.737083,3411.048584,197.494904,62.685814,,,,,,,,,98.744568,6.316878
98.745117,3411.131104,197.510956,62.699486,,,,,,,,,98.752594,6.316878
98.753143,3411.014893,197.527023,62.713097,,,,,,,,,98.76062,6.316878
98.761169,3411.3396,197.543076,62.726944,,,,,,,,,98.768654,6.316878
98.769203,3412.003662,197.559143,62.740879,,,,,,,,,98.77668,6.316878
98.777229,3412.204834,197.575195,62.754478,,,,,,,,,98.784706,6.316878
98.785255,3412.339355,197.591248,62.768082,,,,,,,,,98.79274,6.316878
98.793289,3412.816406,197.607315,62.782143,,,,,,,,,98.800766,6.316878
98.801315,3411.963379,197.623367,62.796242,,,,,,,,,98.808792,6.316878
98.809341,3412.259766,197.639435,62.810299,,,,,,,,,98.816826,6.316878
98.817375,3411.584961,197.655487,62.824509,,,,,,,,,98.824852,6.316878
98.825401,3411.94751,197.671539,62.838734,,,,,,,,,98.832878,6.316878
98.833427,3412.492676,197.687607,62.8531,,,,,,,,,98.840912,6.316878
98.841461,3412.806885,197.703659,62.867458,,,,,,,,,98.848938,6.316878
98.849487,3413.567383,197.719727,62.881714,,,,,,,,,98.856964,6.316878
98.857513,3414.970703,197.735779,62.896156,,,,,,,,,98.864998,6.316878
98.865547,3415.856934,197.751831,62.91061,,,,,,,,,98.873024,6.316878
98.873573,3415.556885,197.767899,62.924767,,,,,,,,,98.88105,6.316878
98.881599,3414.775146,197.783951,62.938606,,,,,,,,,98.889084,6.316878
98.889633,3414.182373,197.800018,62.951794,,,,,,,,,98.89711,6.316878
98.897659,3413.054199,197.816071,62.96471,,,,,,,,,98.905136,6.316878
98.905685,3412.003418,197.832123,62.977879,,,,,,,,,98.91317,6.316878
98.913719,3411.616455,197.84819,62.990944,,,,,,,,,98.921196,6.316878
98.921745,3412.318604,197.864243,63.004383,,,,,,,,,98.929222,6.316878
98.929771,3412.729004,197.88031,63.01791,,,,,,,,,98.937256,6.316878
98.937805,3412.32251,197.896362,63.031139,,,,,,,,,98.945282,6.316878
98.945831,3412.512207,197.912415,63.044418,,,,,,,,,98.953308,6.316878
98.953857,3412.831543,197.928482,63.057667,,,,,,,,,98.961342,6.316878
98.961891,3412.338867,197.944534,63.070774,,,,,,,,,98.969368,6.316878
98.969917,3411.761475,197.960602,63.084068,,,,,,,,,98.977394,6.316878
98.977943,3411.748291,197.976654,63.097363,,,,,,,,,98.985428,6.316878
98.985977,3412.179932,197.992706,63.110767,,,,,,,,,98.993454,6.316878
98.994003,3412.995361,198.008774,63.124348,,,,,,,,,99.00148,6.318844
99.002029,3413.863037,198.024826,63.138,,,,,,,,,99.009514,6.32081
99.010063,3414.428223,198.040894,63.151897,,,,,,,,,99.01754,6.322776
99.018089,3415.366455,198.056946,63.166149,,,,,,,,,99.025566,6.324742
99.026115,3414.520508,198.072998,63.180607,,,,,,,,,99.0336,6.326708
99.034149,3413.865723,198.089066,63.195286,,,,,,,,,99.041626,6.328674
99.042175,3413.587891,198.105118,63.2099,,,,,,,,,99.049652,6.33064
99.050201,3413.46582,198.121185,63.223915,,,,,,,,,99.057686,6.332606
99.058235,3413.993408,198.137238,63.237534,,,,,,,,,99.065712,6.334572
99.066261,3414.244385,198.153305,63.251148,,,,,,,,,99.073738,6.336538
99.074287,3414.855957,198.169357,63.264645,,,,,,,,,99.081772,6.336538
99.082321,3415.029297,198.18541,63.27784,,,,,,,,,99.089798,6.336538
99.090347,3414.116211,198.201477,63.291359,,,,,,,,,99.097824,6.336538
99.098373,3413.382568,198.217529,63.305248,,,,,,,,,99.105858,6.336538
99.106407,3413.251465,198.233597,63.318623,,,,,,,,,99.113884,6.336538
99.114433,3413.265137,198.249649,63.331341,,,,,,,,,99.12191,6.336538
99.122459,3413.523926,198.265701,63.343922,,,,,,,,,99.129944,6.336538
99.130493,3414.03418,198.281769,63.356388,,,,,,,,,99.13797,6.336538
99.138519,3414.976563,198.297821,63.369053,,,,,,,,,99.145996,6.336538
99.146545,3415.229736,198.313889,63.381493,,,,,,,,,99.15403,6.336538
99.154579,3414.870361,198.329941,63.393837,,,,,,,,,99.162056,6.336538
99.162605,3415.389893,198.345993,63.406574,,,,,,,,,99.170082,6.336538
99.170631,3415.647217,198.362061,63.419403,,,,,,,,,99.178116,6.336538
99.178665,3415.068848,198.378113,63.431969,,,,,,,,,99.186142,6.336538
99.186691,3414.531982,198.39418,63.443932,,,,,,,,,99.194168,6.336538
99.194717,3414.802246,198.410233,63.455875,,,,,,,,,99.202202,6.336538
99.202751,3414.38208,198.426285,63.467918,,,,,,,,,99.210228,6.336538
99.210777,3413.944336,198.442352,63.479988,,,,,,,,,99.218254,6.336538
99.218803,3413.614258,198.458405,63.491848,,,,,,,,,99.226288,6.336538
99.226837,3414.118164,198.474472,63.50383,,,,,,,,,99.234314,6.336538
99.234863,3413.895508,198.490524,63.516045,,,,,,,,,99.24234,6.336538
99.242889,3416.794189,198.506577,63.527893,,,,,,,,,99.250374,6.336538
99.250923,3417.863525,198.522644,63.539665,,,,,,,,,99.2584,6.336538
99.258949,3417.070068,198.538696,63.551834,,,,,,,,,99.266426,6.336538
99.266975,3416.592285,198.554764,63.564167,,,,,,,,,99.27446,6.336538
99.275009,3416.435059,198.570816,63.576656,,,,,,,,,99.282486,6.336538
99.283035,3416.041016,198.586868,63.589142,,,,,,,,,99.290512,6.336538
99.291061,3415.14502,198.602936,63.601524,,,,,,,,,99.298546,6.336538
99.299095,3414.255371,198.618988,63.613888,,,,,,,,,99.306572,6.336538
99.307121,3414.097656,198.635056,63.626617,,,,,,,,,99.314598,6.336538
99.315147,3413.9646,198.651108,63.639423,,,,,,,,,99.322632,6.336538
99.323181,3413.075928,198.66716,63.653099,,,,,,,,,99.330658,6.336538
99.331207,3413.060059,198.683228,63.666683,,,,,,,,,99.338684,6.336538
99.339233,3413.113281,198.69928,63.680431,,,,,,,,,99.346718,6.336538
99.347267,3413.280762,198.715347,63.694172,,,,,,,,,99.354744,6.336538
99.355293,3413.570801,198.7314,63.707981,,,,,,,,,99.36277,6.336538
99.363319,3413.859131,198.747452,63.721767,,,,,,,,,99.370804,6.336538
99.371353,3414.382813,198.763519,63.736115,,,,,,,,,99.37883,6.336538
99.379379,3415.112549,198.779572,63.749874,,,,,,,,,99.386856,6.336538
99.387405,3415.430176,198.795639,63.763912,,,,,,,,,99.39489,6.336538
99.395439,3415.404053,198.811691,63.777832,,,,,,,,,99.402916,6.336538
99.403465,3415.041748,198.827744,63.791718,,,,,,,,,99.410942,6.336538
99.411491,3415.185303,198.843811,63.805611,,,,,,,,,99.418976,6.336538
99.419525,3415.909424,198.859863,63.81979,,,,,,,,,99.427002,6.336538
99.427551,3416.375732,198.875931,63.834255,,,,,,,,,99.435028,6.336538
99.435577,3416.441895,198.891983,63.848763,,,,,,,,,99.443062,6.336538
99.443611,3416.229492,198.908035,63.863182,,,,,,,,,99.451088,6.336538
99.451637,3416.151855,198.924103,63.87751,,,,,,,,,99.459114,6.336538
99.459663,3416.343262,198.940155,63.891575,,,,,,,,,99.467148,6.336538
99.467697,3416.24585,198.956223,63.905312,,,,,,,,,99.475174,6.336538
99.475723,3416.117432,198.972275,63.918869,,,,,,,,,99.4832,6.338433
99.483749,3416.25,198.988342,63.932205,,,,,,,,,99.491234,6.340328
99.491783,3416.315918,199.004395,63.945187,,,,,,,,,99.49926,6.342223
99.499809,3415.973633,199.020447,63.95813,,,,,,,,,99.507286,6.344117
99.507835,3415.696289,199.036514,63.970974,,,,,,,,,99.51532,6.346012
99.515869,3416.090332,199.052567,63.983631,,,,,,,,,99.523346,6.347907
99.523895,3415.936523,199.068634,63.996689,,,,,,,,,99.531372,6.349802
99.531921,3416.148193,199.084686,64.009758,,,,,,,,,99.539406,6.351696
99.539955,3416.23877,199.100739,64.022308,,,,,,,,,99.547432,6.353591
99.547981,3416.52124,199.116806,64.035118,,,,,,,,,99.555458,6.355486
99.556007,3416.058105,199.132858,64.048141,,,,,,,,,99.563492,6.355486
99.564041,3415.778809,199.148926,64.061478,,,,,,,,,99.571518,6.355486
99.572067,3415.925537,199.164978,64.074829,,,,,,,,,99.579544,6.355486
99.580093,3416.175781,199.18103,64.088135,,,,,,,,,99.587578,6.355486
99.588127,3415.99707,199.197098,64.101791,,,,,,,,,99.595604,6.355486
99.596153,3416.22876,199.21315,64.11557,,,,,,,,,99.60363,6.355486
99.604179,3416.281006,199.229218,64.129517,,,,,,,,,99.611664,6.355486
99.612213,3416.096436,199.24527,64.143196,,,,,,,,,99.61969,6.355486
99.620239,3416.052002,199.261322,64.156647,,,,,,,,,99.627716,6.355486
99.628265,3416.25415,199.27739,64.170433,,,,,,,,,99.63575,6.355486
99.636299,3416.418213,199.293442,64.184021,,,,,,,,,99.643776,6.355486
99.644325,3416.455566,199.309509,64.197281,,,,,,,,,99.651802,6.355486
99.652351,3416.200684,199.325562,64.210854,,,,,,,,,99.659836,6.355486
99.660385,3416.116211,199.341614,64.224586,,,,,,,,,99.667862,6.355486
99.668411,3416.011475,199.357681,64.238029,,,,,,,,,99.675888,6.355486
99.676437,3415.614258,199.373734,64.250999,,,,,,,,,99.683922,6.355486
99.684471,3415.438721,199.389801,64.263382,,,,,,,,,99.691948,6.355486
99.692497,3415.374512,199.405853,64.274933,,,,,,,,,99.699974,6.355486
99.700523,3415.891602,199.421906,64.285767,,,,,,,,,99.708008,6.355486
99.708557,3415.520996,199.437973,64.295853,,,,,,,,,99.716034,6.355486
99.716583,3415.965576,199.454025,64.305321,,,,,,,,,99.72406,6.355486
99.724609,3416.102295,199.470093,64.314804,,,,,,,,,99.732094,6.355486
99.732643,3415.877686,199.486145,64.324173,,,,,,,,,99.74012,6.355486
99.740669,3416.375977,199.502197,64.333672,,,,,,,,,99.748146,6.355486
99.748695,3416.053223,199.518265,64.343239,,,,,,,,,99.75618,6.355486
99.756729,3415.652832,199.534317,64.353401,,,,,,,,,99.764206,6.355486
99.764755,3415.356934,199.550385,64.363586,,,,,,,,,99.772232,6.355486
99.772781,3414.959961,199.566437,64.373573,,,,,,,,,99.780266,6.355486
99.780815,3414.978516,199.582489,64.384117,,,,,,,,,99.788292,6.355486
99.788841,3415.320801,199.598557,64.395157,,,,,,,,,99.796318,6.355486
99.796867,3415.426514,199.614609,64.40699,,,,,,,,,99.804352,6.355486
99.804901,3415.543945,199.630676,64.419029,,,,,,,,,99.812378,6.355486
99.812927,3415.637695,199.646729,64.431068,,,,,,,,,99.820404,6.355486
99.820953,3415.61084,199.662781,64.44381,,,,,,,,,99.828438,6.355486
99.828987,3415.490723,199.678848,64.456535,,,,,,,,,99.836464,6.355486
99.837013,3415.355469,199.694901,64.469048,,,,,,,,,99.84449,6.355486
99.845039,3415.316406,199.710968,64.482117,,,,,,,,,99.852524,6.355486
99.853073,3415.393066,199.72702,64.495323,,,,,,,,,99.86055,6.355486
99.861099,3415.470947,199.743073,64.508652,,,,,,,,,99.868576,6.355486
99.869125,3415.45752,199.75914,64.521812,,,,,,,,,99.87661,6.355486
99.877159,3415.686035,199.775192,64.534859,,,,,,,,,99.884636,6.355486
99.885185,3416.131104,199.79126,64.548096,,,,,,,,,99.892662,6.355486
99.893211,3415.997559,199.807312,64.561401,,,,,,,,,99.900696,6.355486
99.901245,3415.910645,199.82338,64.574615,,,,,,,,,99.908722,6.355486
99.909271,3415.7229,199.839432,64.587921,,,,,,,,,99.916748,6.355486
99.917297,3415.768555,199.855484,64.601334,,,,,,,,,99.924782,6.355486
99.925331,3415.494629,199.871552,64.614708,,,,,,,,,99.932808,6.355486
99.933357,3415.171143,199.887604,64.628113,,,,,,,,,99.940834,6.355486
99.941383,3415.141602,199.903671,64.641319,,,,,,,,,99.948868,6.355486
99.949417,3414.969971,199.919724,64.654343,,,,,,,,,99.956894,6.355486
99.957443,3415.121582,199.935776,64.667694,,,,,,,,,99.96492,6.357312
99.965469,3415.213135,199.951843,64.680954,,,,,,,,,99.972954,6.359138
99.973503,3415.512207,199.967896,64.694679,,,,,,,,,99.98098,6.360964
99.981529,3415.696045,199.983963,64.708778,,,,,,,,,99.989006,6.362791
99.989555,3415.549316,200.000015,64.722839,,,,,,,,,99.99704,6.364617
99.997589,3415.356445,200.016068,64.7369,,,,,,,,,100.005066,6.366443
100.005615,3415.186523,200.032135,64.750679,,,,,,,,,100.013092,6.368269
100.013641,3415.003906,200.048187,64.764282,,,,,,,,,100.021126,6.370095
100.021675,3415.153076,200.064255,64.777687,,,,,,,,,100.029152,6.371922
100.029701,3415.304199,200.080307,64.790848,,,,,,,,,100.037178,6.373748
100.037727,3415.352783,200.096359,64.803841,,,,,,,,,100.045212,6.373748
100.045761,3415.319092,200.112427,64.816948,,,,,,,,,100.053238,6.373748
100.053787,3415.189453,200.128479,64.829956,,,,,,,,,100.061264,6.373748
100.061813,3414.921143,200.144547,64.842888,,,,,,,,,100.069298,6.373748
100.069847,3414.796143,200.160599,64.855629,,,,,,,,,100.077324,6.373748
100.077873,3414.845947,200.176651,64.868477,,,,,,,,,100.08535,6.373748
100.085899,3414.538818,200.192719,64.881622,,,,,,,,,100.093384,6.373748
100.093933,3414.102539,200.208771,64.894287,,,,,,,,,100.10141,6.373748
100.101959,3414.072754,200.224838,64.906815,,,,,,,,,100.109436,6.373748
100.109985,3413.92041,200.240891,64.919678,,,,,,,,,100.11747,6.373748
100.118019,3413.792969,200.256943,64.932587,,,,,,,,,100.125496,6.373748
100.126045,3414.127197,200.27301,64.944862,,,,,,,,,100.133522,6.373748
100.134071,3414.31665,200.289063,64.956596,,,,,,,,,100.141556,6.373748
100.142105,3414.648682,200.30513,64.968224,,,,,,,,,100.149582,6.373748
100.150131,3414.331299,200.321182,64.979607,,,,,,,,,100.157608,6.373748
100.158157,3413.926514,200.337234,64.99073,,,,,,,,,100.165642,6.373748
100.166191,3414.265625,200.353302,65.001793,,,,,,,,,100.173668,6.373748
100.174217,3414.452637,200.369354,65.013168,,,,,,,,,100.181694,6.373748
100.182243,3414.568359,200.385422,65.02507,,,,,,,,,100.189728,6.373748
100.190277,3414.548828,200.401474,65.037102,,,,,,,,,100.197754,6.373748
100.198303,3414.951904,200.417526,65.04937,,,,,,,,,100.20578,6.373748
100.206329,3415.056396,200.433594,65.061859,,,,,,,,,100.213814,6.373748
100.214363,3415.370361,200.449646,65.074409,,,,,,,,,100.22184,6.373748
100.222389,3415.481445,200.465714,65.086411,,,,,,,,,100.229866,6.373748
100.230415,3415.433594,200.481766,65.098137,,,,,,,,,100.2379,6.373748
100.238449,3415.382324,200.497818,65.109879,,,,,,,,,100.245926,6.373748
100.246475,3415.206787,200.513885,65.122086,,,,,,,,,100.253952,6.373748
100.254501,3415.226563,200.529938,65.13485,,,,,,,,,100.261986,6.373748
100.262535,3415.349609,200.546005,65.147797,,,,,,,,,100.270012,6.373748
100.270561,3415.746826,200.562057,65.161461,,,,,,,,,100.278038,6.373748
100.278587,3415.854492,200.57811,65.174843,,,,,,,,,100.286072,6.373748
100.286621,3415.795166,200.594177,65.187866,,,,,,,,,100.294098,6.373748
100.294647,3416.156982,200.610229,65.201035,,,,,,,,,100.302124,6.373748
100.302673,3416.626221,200.626297,65.214005,,,,,,,,,100.310158,6.373748
100.310707,3416.885498,200.642349,65.227119,,,,,,,,,100.318184,6.373748
100.318733,3417.039063,200.658417,65.240585,,,,,,,,,100.32621,6.373748
100.326759,3416.921143,200.674469,65.254448,,,,,,,,,100.334244,6.373748
100.334793,3416.561279,200.690521,65.268784,,,,,,,,,100.34227,6.373748
100.342819,3416.508301,200.706589,65.283272,,,,,,,,,100.350296,6.373748
100.350845,3416.868652,200.722641,65.297417,,,,,,,,,100.35833,6.373748
100.358879,3416.988281,200.738708,65.311798,,,,,,,,,100.366356,6.373748
100.366905,3417.049316,200.754761,65.326523,,,,,,,,,100.374382,6.373748
100.374931,3416.75415,200.770813,65.341339,,,,,,,,,100.382416,6.373748
100.382965,3416.779785,200.78688,65.356544,,,,,,,,,100.390442,6.373748
100.390991,3416.318359,200.802933,65.371941,,,,,,,,,100.398468,6.373748
100.399017,3415.932861,200.819,65.387665,,,,,,,,,100.406502,6.373748
100.407051,3415.424316,200.835052,65.403282,,,,,,,,,100.414528,6.373748
100.415077,3415.202637,200.851105,65.418633,,,,,,,,,100.422554,6.373748
100.423103,3415.173096,200.867172,65.434044,,,,,,,,,100.430588,6.373748
100.431137,3415.321533,200.883224,65.449745,,,,,,,,,100.438614,6.373748
100.439163,3415.172119,200.899292,65.465462,,,,,,,,,100.44664,6.375508
100.447189,3414.927246,200.915344,65.48082,,,,,,,,,100.454674,6.377268
100.455223,3415.12085,200.931396,65.496147,,,,,,,,,100.4627,6.379029
100.463249,3415.100342,200.947464,65.511749,,,,,,,,,100.470726,6.380789
100.471275,3414.789307,200.963516,65.526993,,,,,,,,,100.47876,6.382549
100.479309,3414.620361,200.979584,65.541481,,,,,,,,,100.486786,6.38431
100.487335,3414.855713,200.995636,65.556381,,,,,,,,,100.494812,6.38607
